"0228 619 1888 Mutterschaftsgeldstelle BVA","<span style='font-size: x-small;'>Täglich 9.00 bis 12.00 Uhr und donnerstags auch 13.00 bis 15.00 Uhr. <strong> </strong>  <p>Mutterschaftsgeld zahlt das BVA an Mütter, die <span style='font-family: Verdana; font-size: x-small;'>zu Beginn der Schutzfrist privat krankenversichert oder über ein Familienmitglied (z.B. Ihren Ehemann) familienversichert sind </span><span style='font-family: Verdana; font-size: x-small;'><strong>und entweder </strong></span><span style='font-family: Verdana; font-size: x-small;'>zu Beginn der Schutzfrist in einem Arbeitsverhältnis stehen (auch ein geringfügiges Arbeitsverhältnis/Minijob) </span><span style='font-family: Verdana; font-size: x-small;'><strong>oder </strong>denen </span><span style='font-family: Verdana; font-size: x-small;'>ihr Arbeitgeber das Arbeitsverhältnis während der Schwangerschaft oder der Schutzfrist nach der Entbindung mit Zustimmung der zuständigen Behörde aufgelöst hat (Arbeitgeberkündigung) <strong>oder </strong></span><span style='font-family: Verdana; font-size: x-small;'>die während der Schutzfristen aus einem Beamten- in ein Arbeitsverhältnis gewechselt sind oder wechseln.</span></p>  </span>","http://www.bundesversicherungsamt.de/mutterschaftsgeld.html","Frei","Hilfen für die Kundenberatung/Hotlines","","","",""
"Corona-Virus - 0800 84 84 111","<p>Informationen der BARMER zum Corona-Virus</p>","https://www.barmer.de/gesundheit-verstehen/coronavirus?redirect=coronavirus","Frei","Hilfen für die Kundenberatung/Hotlines >> Lebensberatung","Hilfen für die Kundenberatung/Hotlines","","",""
"Deutsches Institut für Medizinische Dokumentation und Information - DIMDI","<p>Das <acronym>DIMDI</acronym> gibt Klassifikationen zur Kodierung von Diagnosen und Operationen heraus und pflegt weitere medizinische Bezeichnungssysteme. Außerdem betreibt es Informationssysteme für Arzneimittel, Medizinprodukte und zur Bewertung gesundheitsrelevanter Verfahren (<span class='en' lang='en'>Health Technology Assessment</span>, <acronym class='acronym' title='Health Technology Assessment ' lang='en'>HTA</acronym>). In ergänzenden Datenbanken wird die Recherche in Fachartikeln und Fakten aus der Medizin angeboten.</p>","http://www.dimdi.de/static/de/index.html","Frei","Medizin und Gesundheitswissenschaften >> Literatur, Datenbanken","","","",""
"Archivportal der Deutschen Digitalen Bibliothek","Im Archivportal-D finden Sie Informationen über Archiveinrichtungen aus ganz Deutschland. Zudem werden archivische Erschließungsleistungen sowie digitalisiertes und digitales Archivgut für die Nutzung bereitgestellt. Das inhaltliche Angebot wird durch die Gewinnung neuer Datenlieferanten sukzessive ausgebaut.","https://www.archivportal-d.de","Frei","Allgemeine Suche >> Suchmaschinen","Allgemeine Suche >> Allgemeine Nachschlagewerke","","",""
"Ixquick","Diese Suchmaschine speichert keine Daten des Suchenden.","https://ixquick.de/","Frei","Allgemeine Suche >> Suchmaschinen","","","",""
"GKV-SV-Rundschreiben","Rundschreiben des GKV-Spitzenverbandes, gespeichert im BARMER Intranet","http://doku.prod.d001.loc/GKV-Spitzenverband/2018/","Frei","Kranken- und Pflegeversicherung","","","",""
"Encyclopaedia Britannica online","Online-Angebot der Encyclopaedia Britannica","http://www.britannica.com/","Frei","Allgemeine Suche >> Allgemeine Nachschlagewerke","","","",""
"Centrum für Reisemedizin","Aktuelle Informationen über Klima, Impfschutz, Krankheiten und Apotheke für die weltweiten Reiseländer","http://www.crm.de","Frei","Medizin und Gesundheitswissenschaften","","","",""
"Auskunft Rentenversicherungsnummern","<p>Über das Verfahren 'eSolution' haben berechtigte externe Stellen die Möglichkeit, online bei der Deutschen Rentenversicherung bestimmte Daten abzurufen.</p>  <p>Zugänge können über die Abteilung 0440 beantragt werden.</p>  <p><span style='text-decoration: underline;'><span style='font-family: Arial; font-size: x-small;'><a href='mailto:Abt-0440-Fachlicher-Support'>mailto:<span style='font-size: x-small;'>Abt-0440-Fachlicher-Support</span></a></span></span></p>","https://login.eservice-drv.de/eLogin/","Lizenz","Kranken- und Pflegeversicherung >> Andere Sozialversicherungsträger","Kranken- und Pflegeversicherung >> Datenaustausch","","",""
"0355 2902-70799 Minijob-Zentrale","<p>Montags bis freitags 7:00 bis 17:00 Uhr<br />Die Minijob-Zentrale ist die zentrale Einzugs- und Meldestelle für alle geringfügigen Beschäftigungen. Zum Aufgabenspektrum gehört neben dem Meldeverfahren zur Sozialversicherung und dem Einzug der Pauschalabgaben bei allen gewerblichen Minijobs auch das Haushaltsscheck-Verfahrens für Minijobs in Privathaushalten.</p>","http://www.minijob-zentrale.de/DE/0_Home/node.html","Frei","Hilfen für die Kundenberatung/Hotlines","","","",""
"116 117 Ärztlicher Bereitschaftsdienst","Unter dieser bundesweit einheitlichen Rufnummer erreichen Sie den ärztlichen Bereitschaftsdienst <br />","http://www.116117info.de/html/","Frei","Hilfen für die Kundenberatung/Hotlines","Kranken- und Pflegeversicherung >> Leistungserbringer","","",""
"Bürgertelefon des BMAS","<p>Beratung zu den Themen Rente, Unfallversicherung, Minijob, Behinderung, Arbeitsförderung etc. Montags bis donnerstags von 8:00 bis 20:00 Uhr.</p>","http://www.bmas.de/DE/Service/Buergertelefon/inhalt.html","Frei","Hilfen für die Kundenberatung/Hotlines","","","",""
"Rechtsinformationssystem SGB IntrantetPlus","<p class='MsoNormal' style='margin: 0cm 0cm 0pt;'><span style='font-size: small;'><span style='font-family: Arial;'>Hier finden Sie alle wichtigen Rechtsquellen für Ihre Arbeit. Sie können die Dokumente exportieren, drucken und verlinken. Alle GKV-relevanten Gesetze, Verordnungen, Richtlinien, Rundschreiben, Besprechungsergebnisse und Urteile sind über die Suche oder thematisch sortiert erreichbar. Tipps zum gezielten Umgang gibt's unter 'Hilfe' auf jeder Seite. <strong style='mso-bidi-font-weight: normal;'></strong></span></span></p>","http://www.barmer-gek.sgb-intranetplus.de","Frei","Rechtswissenschaften >> Gesetze und Rechtsvorschriften","Rechtswissenschaften","Rechtswissenschaften >> Portale, Suchhilfen","Kranken- und Pflegeversicherung",""
"Schreibtrainer für wissenschaftliches und berufliches Schreiben","Der <em>Schreib</em>trainer behandelt das         ganze Spektrum des Schreibens - von der Vorbereitung bis zur Textüberarbeitung.          <span style='font-family: Arial;'><span style='font-family: Arial,Helvetica;'>Er</span><span style='font-family: Arial,Helvetica;'> zeigt Routinen und Strategien des Schreibens auf, die das Schreiben in allen Bereichen unterstützen.</span></span>","https://www.uni-due.de/schreibwerkstatt/trainer/index.html","Frei","Allgemeine Suche >> Wissenschaftliche Arbeit und Recherche","","","",""
"Galileo Computing - E-Books","Titel zu Themen wie Java, Linux,  Joomla, C, PHP aus dem regulären Verlagsangebot von Galileo als HTML E-Books im Volltext (einzelne Titel auch nur in Auszügen).","http://www.galileocomputing.de/katalog/openbook/?GalileoSession=98691392A3RNT.-E-.g","Frei","Allgemeine Suche >> Informatik","","","",""
"Pubmed","PubMed Central (PMC) ist das freie digitale Archiv von Zeitschriftenartikel zu Biomedizin und Life Sciences des U.S. National Institutes of Health (NIH).","http://www.pubmedcentral.nih.gov","Frei","Medizin und Gesundheitswissenschaften >> Literatur, Datenbanken","","","",""
"FACHPORTALpädagogik.DE","Zentraler Einstieg in die pädagogische Fachinformation und Volltextversorgung. Das Portal bietet Zugriff auf Monographien, Zeitschriftenaufsätze und Online-Materialien der Erziehungswissenschaft, kostenpflichtig und kostenfrei, elektronisch und gedruckt.","http://www.fachportal-paedagogik.de","Frei","Politik, Wirtschaft, Pädagogik, Psychologie >> Pädagogik, Psychologie, Sozialwissenschaft","","","",""
"BAR-Rehastättenverzeichnis ","Im BAR-Verzeichnis ist das Behandlungsspektrum von über 1.000 stationären Einrichtungen der medizinischen Rehabilitation aufgelistet, u. a. die Indikationen, diagnostische und therapeutische Verfahren, personelle Besetzung, Belegungsträger und Besonderheiten der jeweiligen Klinik.","http://www.bar-frankfurt.de/datenbanken-verzeichnisse/rehastaettenverzeichnis/rehastaetten-suche/","Frei","Hilfen für die Kundenberatung/Hotlines","Kranken- und Pflegeversicherung >> Leistungserbringer","","",""
"Kassenzahnärztliche Bundesvereinigung","Zahnmedizinische und gesundheitspolitische Informationen für Zahnärzte, Patienten und Pressevertreter","http://www.kzbv.de/","Frei","Kranken- und Pflegeversicherung >> Leistungserbringer >> Kassenzahnärztliche Vereinigungen","","","",""
"DIMDI-Datenbanken","<p>Rechercheeinstiegsseite des DIMDI für rund 30 Datenbanken mit wissenschaftlichen Literaturhinweisen und Fakten aus den Bereichen Medizin, Arzneimittel, Toxikologie, Medizinprodukte, Biologie und Psychologie</p>","http://www.dimdi.de","Frei","Medizin und Gesundheitswissenschaften >> Literatur, Datenbanken","","","",""
"MetaGer","MetaGer, die Metasuchmaschine  über deutschsprachige Suchmaschinen, lässt die gleichzeitige Nutzung zahlreicher ausgewählter Suchdienste mit nutzerseitig individuellen Einstellungen zu. Wissenschaftliche Quellen werden bei der Trefferanzeige höher bewertet. ","http://www.metager.de/","Frei","Allgemeine Suche >> Suchmaschinen","","","",""
"BASE","Bielefeld Academic Search Engine. Multidisziplinäre Suchmaschine der Universität Bielefeld für wissenschaftliche Internet-Quellen","http://www.base-search.net/","Frei","Allgemeine Suche >> Wissenschaftliche Arbeit und Recherche","","","",""
"Nationale VersorgungsLeitlinien (NVL)","<p>Nationale VersorgungsLeitlinien (NVL) sind evidenzbasierte ärztliche Entscheidungshilfen für die strukturierte medizinische Versorgung. Zu jeder NVL werden eine Kurzfassung, eine Patientenleitlinie, ein Leitlinienreport und Praxishilfen publiziert. Hier finden Sie NVL zu Asthma, COPD, Diabetes, Herzinsuffizienz, Chronische KHK, Kreuzschmerz und Unipolare Depression.</p>","http://www.leitlinien.de/nvl","Frei","Medizin und Gesundheitswissenschaften >> Leitlinien, Public Health, Versorgungsforschung","","","",""
"Institut für Qualitätssicherung und Transparenz im Gesundheitswesen","<p>Das IQTIG erarbeitet im Auftrag des G-BA Maßnahmen zur Qualitätssicherung und zur Darstellung der Versorgungsqualität im Gesundheitswesen. Schwerpunkte der Arbeit sind Verfahren der einrichtungs- und sektorenübergreifenden Qualitätssicherung, die Bewertung von Zertifikaten und Qualitätssiegeln und die Publikation der Ergebnisse in einer für die Allgemeinheit verständlichen Form.</p>","https://www.iqtig.org","Frei","Kranken- und Pflegeversicherung >> Verbände, Gremien, Behörden","Medizin und Gesundheitswissenschaften >> Leitlinien, Public Health, Versorgungsforschung","","",""
"ABConline","Firmendatenbank: Plattform für den internetgestützten Einkauf und Verkauf in Europa mit Firmenporträts aus 40 Ländern (inkl. Türkei)","http://www.abconline.de/","Frei","Allgemeine Suche >> Allgemeine Nachschlagewerke","Politik, Wirtschaft, Pädagogik, Psychologie","","",""
"EU Publikationen","EU Bookshop provides easy access to books, brochures and other publications of the European Union institutions. Order online or download free PDF or e-book","https://publications.europa.eu/de/web/general-publications/publications","Frei","Politik, Wirtschaft, Pädagogik, Psychologie >> Europa","Allgemeine Suche >> Wissenschaftliche Arbeit und Recherche","","",""
"Bundesverfassungsgericht: Entscheidungen","Alle Entscheidungen des Bundesverfassungsgerichtes ab dem 01.01.1998 in ungekürzter Form.","http://www.bundesverfassungsgericht.de/SiteGlobals/Forms/Suche/Entscheidungensuche_Formular.html?language_=de","Frei","Rechtswissenschaften >> Verfahren, Entscheidungen, Urteile","","","",""
" Ärztliches Zentrum für Qualität in der Medizin (ÄZQ)","<p>Die Aufgabenschwerpunkte des ÄZQ: VersorgungsLeitlinien, Patienteninformationsdienst, Informationsdienst Patientensicherheit</p>","http://www.aezq.de/","Frei","Medizin und Gesundheitswissenschaften >> Leitlinien, Public Health, Versorgungsforschung","","","",""
"Deutsche Rechtschreibung","Wörterlisten, Empfehlungen und <span class='copy'>Übungen zur (neuen) Rechtschreibung</span>","http://www.neue-rechtschreibung.de/","Frei","Allgemeine Suche >> Wörterbücher","","","",""
"Google Scholar","Suche nach wissenschaftlicher Information","http://scholar.google.com/","Frei","Allgemeine Suche >> Wissenschaftliche Arbeit und Recherche","","","",""
"Yahoo Suche","","http://search.yahoo.com/","Frei","Allgemeine Suche >> Suchmaschinen","","","",""
"Suchlexikon","Verzeichnis von Suchmaschinen, Katalogen, Verzeichnissen und Linksammlungen mit Schwerpunkt Deutschland ","http://www.suchlexikon.de","Frei","Allgemeine Suche >> Suchmaschinen","","","",""
"Pflegeportal.CH - Das Fachportal für Gesundheitsberufe","Krankenpflege und Pflege allgemein - Fach-Informationen für Pflegeberufe und andere Gesundheitsberufe<br />","http://www.pflegeportal.ch/","Frei","Medizin und Gesundheitswissenschaften >> Pflege, Gerontologie","","","",""
"Internet-Links für Journalisten","umfangreiche Linksammlung u.a. für Zeitungs-, Foto- und TV-Archive und Portale mit aktuellen Nachrichten; ausführlich kommentiert, nicht nur für Journalisten","http://www.recherchetipps.de/","Frei","Allgemeine Suche >> Allgemeine Nachschlagewerke","","","",""
"Medinfo - Gesundheitsportal und -suchmaschine ","<strong>Medinfo.de</strong> ist einer der größten Webkataloge im deutschsprachigen Raum für Medizin- und Gesundheitsthemen.<br />Als medizinisches Infoleitsystem bietet Medinfo systematisch geordnete und redaktionell zusammengestellte ausgewählte Internetquellen zu über 4000 Themengebieten.","http://www.medinfo.de","Frei","Medizin und Gesundheitswissenschaften","","","",""
"WINEG - Wissenschaftliches Institut der TK","<p>Wissenschaftliches Institut der TK für Nutzen und Effizienz im Gesundheitswesen.</p>","http://www.tk.de/techniker/wineg-2038984","Frei","Medizin und Gesundheitswissenschaften >> Leitlinien, Public Health, Versorgungsforschung","","","",""
"WHO - Europa","<p>Die WHO bietet ihren Mitgliedstaaten fachliche Unterstützung, sie überwacht und bewertet gesundheitliche Entwicklungen, sie unterstützt medizinische Forschung</p>","http://www.euro.who.int/de/home","Frei","Medizin und Gesundheitswissenschaften >> Leitlinien, Public Health, Versorgungsforschung","Politik, Wirtschaft, Pädagogik, Psychologie >> Gesundheits- und Sozialpolitik","","",""
"WIdO - Wissenschaftliches Institut der AOK","Forscht u.a. zu Grundlagen, Problemen und Weiterentwicklung der gesetzlichen Krankenversicherung","http://www.wido.de/","Frei","Medizin und Gesundheitswissenschaften >> Leitlinien, Public Health, Versorgungsforschung","","","",""
"GKV-Heilmittel-Schnellinformations-System ","<p>Träger des GKV-Heilmittel-Informations-System (GKV-HIS) ist der GKV-Spitzenverband.</p>","http://www.gkv-his.de/","Frei","Medizin und Gesundheitswissenschaften >> Leitlinien, Public Health, Versorgungsforschung","","","",""
"Robert Koch-Institut ","<p>Das Robert Koch-Institut ist das nationale <span lang='en-GB' xml:lang='en-GB'>Public-Health</span>-Institut für Deutschland. Die wichtigsten Arbeitsbereiche sind die Bekämpfung von Infektionskrankheiten und die Analyse langfristiger gesundheitlicher Trends in der Bevölkerung.</p>","http://www.rki.de/DE/Home/homepage_node.html","Frei","Medizin und Gesundheitswissenschaften >> Leitlinien, Public Health, Versorgungsforschung","","","",""
"Abkürzungslexikon medizinischer Begriffe ","Beckers Abkürzungslexikon medizinischer Begriffe, 150.000 medizinische Abkürzungen, 7. ergänzte Auflage<br />","http://www.medizinische-abkuerzungen.de/","Frei","Medizin und Gesundheitswissenschaften >> Nachschlagewerke","Allgemeine Suche >> Wörterbücher","","",""
"Fahrplan Baden-Württemberg","","http://www.efa-bw.de/nvbw/XSLT_TRIP_REQUEST2?language=de","Frei","Allgemeine Suche >> Verkehrsinfos","","","",""
"SOWIPORT","Das sozialwissenschaftliche Fachportal SOWIPORT bündelt und vernetzt qualitätsgeprüfte Informationen nationaler und internationaler Anbieter.","http://www.fid-soziologie.de/","Frei","Politik, Wirtschaft, Pädagogik, Psychologie >> Pädagogik, Psychologie, Sozialwissenschaft","","","",""
"Bundesverfassungsgericht","Das Bundesverfassungsgericht wacht über die Einhaltung des Grundgesetzes für die Bundesrepublik Deutschland.","http://www.bundesverfassungsgericht.de/","Frei","Rechtswissenschaften >> Gerichte","","","",""
"Arznei-Infos  Deutsches Arzt Portal","Infos rund um Compliance, Aut-idem und speziellen Arzneimittelthemen","http://www.deutschesarztportal.de/","Frei","Medizin und Gesundheitswissenschaften >> Arzneimittel","","","",""
"KV Baden-Württemberg","","http://www.kvbawue.de/start-kvbw/","Frei","Kranken- und Pflegeversicherung >> Leistungserbringer >> Kassenärztliche Vereinigungen","","","",""
"Elektronische Zeitschriftenbibliothek Medizin","Datenbank mit wissenschaftlichen Volltextzeitschriften aus dem Bereich Medizin","http://rzblx1.uni-regensburg.de/ezeit/fl.phtml?bibid=AAAAA&colors=1)=de)=de&notation=WW-YZ","Frei","Medizin und Gesundheitswissenschaften >> Literatur, Datenbanken","","","",""
"Das Telefonbuch Deutschland ","Das Telefonbuch Deutschland mit Online-Telefonauskunft (Teleauskunft) zu gewerblichen und privaten Adressen mit Telefonnummern aus dem aktuellen Telefonverzeichnis.<br />","http://www.dastelefonbuch.de/","Frei","Allgemeine Suche >> Telefonbuch, Bankwesen","","","",""
"DB Bahn: bahn.de - Mobilitätsportal ","Reise- und Mobilitätsportal: Auskunft, Bahnfahrkarten, Online-Tickets, Ländertickets","http://www.bahn.de","Frei","Allgemeine Suche >> Verkehrsinfos","","","",""
"Abkürzungen","Findmaschine für Abkürzungen mit Übersicht von Piktogrammen, Links zu Abkürzungen zu bestimmten Fachgebieten","http://www.abkuerzungen.de/main.php?language=","Frei","Allgemeine Suche >> Allgemeine Nachschlagewerke","","","",""
"Wikipedia - die freie Enzyklopädie","deutschsprachiger Bereich der internationalen Wikipedia","http://de.wikipedia.org/","Frei","Allgemeine Suche >> Allgemeine Nachschlagewerke","","","",""
"Medknowledge","Suchkatalog für Medizin: Krankheiten, Diagnosen, Therapien, Studien, Datenbanken, Evidence-Based Medicine, Fachzeitschriften, Vorsorge und Qualitätsmanagement<br />","http://www.medknowledge.de","Frei","Medizin und Gesundheitswissenschaften","","","",""
"Bundesweites Amtliches Anwaltsverzeichnis","Hier können Auskünfte über die Zulassung einer Person zur Rechtsanwaltschaft, den Kanzleisitz und die für ihn zuständige Rechtsanwaltskammer kostenlos eingeholt werden.","http://www.rechtsanwaltsregister.org/Default.aspx?AspxAutoDetectCookieSupport=1","Frei","Rechtswissenschaften >> Portale, Suchhilfen","","","",""
"Fahrplan Schleswig Holstein","","http://nah.sh.hafas.de/cgi-bin/query.exe/dn#top","Frei","Allgemeine Suche >> Verkehrsinfos","","","",""
"Medizin-Lexikon","Das <strong>Medizin-Lexikon</strong> bietet Ihnen eine umfassende Sammlung von Erklärungen zu medizinischen Fachbegriffen und Abkürzungen. Zudem finden Sie hier eine große Auswahl von Bildern und interaktiven Grafiken, die Ihnen verschiedenste medizinische Themen veranschaulichen.","http://www.gesundheit.de/lexika/medizin-lexikon","Frei","Allgemeine Suche >> Allgemeine Nachschlagewerke","Medizin und Gesundheitswissenschaften >> Nachschlagewerke","","",""
"Lexikon der Labormedizin","Mit den Teilbereichen Mikrobiologie, Klinische Chemie, Immunologie, Endokrinologie und Hämatologie.","http://www.laborlexikon.de/","Frei","Medizin und Gesundheitswissenschaften >> Nachschlagewerke","","","",""
"Bundesfirmenregister","redaktionell bearbeitete Adress- und Produktinformationen von allen handelsrechtlich eingetragenen Unternehmen Deutschlands","http://www.bfr.de/","Frei","Politik, Wirtschaft, Pädagogik, Psychologie","Allgemeine Suche >> Allgemeine Nachschlagewerke","","",""
"Leitlinien.de","<p class='documentDescription'><span id='parent-fieldname-description'>Leitlinien-Informations- und Recherchedienst des Ärztlichen Zentrums für Qualität in der Medizin - ÄZQ (Gemeinsames Institut von Bundesärztekammer und Kassenärztlicher Bundesvereinigung)</span></p>","http://www.leitlinien.de","Frei","Medizin und Gesundheitswissenschaften >> Leitlinien, Public Health, Versorgungsforschung","","","",""
"sv.net","<p>Von der ITSG im Auftrag aller gesetzlichen Krankenkassen programmiert, ist das Web- oder PC-basierte Programm seit Jahren ein wichtiger Baustein im Beitrags- und Meldewesen der Sozialversicherung. Deshalb setzen auch zahlreiche Arbeitgeber die komfortable Lösung ein, in deren Entgeltabrechnungssoftware einzelne Verfahren nicht oder noch nicht integriert sind.</p>","https://www.itsg.de/oeffentliche-services/sv-net/","Frei","Kranken- und Pflegeversicherung >> Datenaustausch","","","",""
"versorgungsatlas.de ","<p>Öffentlich zugängliche Informationsquelle zu Themen aus der medizinischen Versorgung in Deutschland. Schwerpunkt des Versorgungsatlas sind regionale Unterschiede in der medizinischen Versorgung und deren Ursachen. Ein Angebot des Zentralinstituts für die kassenärztliche Versorgung (ZI).</p>","http://www.versorgungsatlas.de/","Frei","Medizin und Gesundheitswissenschaften >> Leitlinien, Public Health, Versorgungsforschung","","","",""
"Gesundheitspolitik von A - Z","Themen von A - Z. Hrsg.: Bundesgesundheitsministerium<br />","http://www.bmg.bund.de/service/themen-von-a-z.html","Frei","Politik, Wirtschaft, Pädagogik, Psychologie >> Gesundheits- und Sozialpolitik","","","",""
"Internet Archive (archive.org)","Das Internet Archive in San Francisco ist ein gemeinnütziges Projekt. Es hat sich die Langzeitarchivierung digitaler Daten in frei zugänglicher Form zur Aufgabe gemacht.  Es speichert Momentaufnahmen von Webseiten, Usenet-Beiträgen, Filmen, Tonaufnahmen (hauptsächlich von Live-Konzerten), Büchern und Software.  In die Suchmaske der 'Wayback Machine' kann man eine beliebige Internetadresse eingeben, worauf alle noch vorhandenen Versionen dieser Website nach Jahren sortiert aufgelistet werden.  ","http://www.archive.org/","Frei","Allgemeine Suche >> Suchmaschinen","","","",""
"Landesrecht NRW","Gesetze, Verordnungen und Erlasse des Landes Nordrhein-Westfalen in elektronischer Form.","https://recht.nrw.de/","Frei","Rechtswissenschaften >> Gesetze und Rechtsvorschriften >> Landesrecht","","","",""
"Deutsche Justiz","Adress-Verzeichnis deutscher Gerichte, Staatsanwaltschaften, Justizvollzugsanstalten und Justizministerien inkl. Internetseiten und Email-adressen","https://justiz.de","Frei","Rechtswissenschaften >> Portale, Suchhilfen","Rechtswissenschaften >> Gerichte","","",""
"Statistische Ämter des Bundes und der Länder","Gemeinsames Portal d. Bundes u. d. Länder zu statistischen Basisinformationen","https://www.statistikportal.de/","Frei","Politik, Wirtschaft, Pädagogik, Psychologie >> Pädagogik, Psychologie, Sozialwissenschaft","Politik, Wirtschaft, Pädagogik, Psychologie","","",""
"Sektorenübergreifende Qualitätssicherung im Gesundheitswesen","Die SQG führt die bisher getrennten Qualitätssicherungen des ambulanten und des stationären Sektors zusammen. Ziel ist es, die Qualitätsanforderungen beider Sektoren aufeinander abzustimmen, um eine bessere und effizientere Versorgungsqualität zu erreichen. Projektverantwortlich ist das AQUA-Institut, Göttingen.","https://www.sqg.de/front_content.php","Frei","Medizin und Gesundheitswissenschaften >> Leitlinien, Public Health, Versorgungsforschung","","","",""
"GeroStat - Statistisches Informationssystem","GeroStat bietet online gerontologisch relevante statistische Daten der amtlichen Statistik und der empirischen Sozialforschung im Kontext mit beschreibenden Informationen. Das Projekt wird gefördert durch das Bundesministerium für Familie, Senioren, Frauen und Jugend.","http://www.gerostat.de/","Frei","Medizin und Gesundheitswissenschaften >> Pflege, Gerontologie","","","",""
"KBV - Wörterbuch Englisch - Ärztliche Wortwahl","The Doctor´s Choice of Words - Verzeichnis technischer Ausdrücke für das Gesundheitswesen, Deutsch - Englisch, Englisch - Deutsch , Ärztliche Wortwahl<br />","http://www.kbv.de/html/dictionary.php","Frei","Allgemeine Suche >> Wörterbücher","","","",""
"EUR-Lex","Datenbank zum europäischen Gemeinschaftsrecht (Gesetzgebung, Verträgen, Entscheidungen)","http://eur-lex.europa.eu/de/index.htm","Frei","Rechtswissenschaften >> Verfahren, Entscheidungen, Urteile","Rechtswissenschaften >> Gesetze und Rechtsvorschriften","","",""
"Gesund­heits­bericht­erstat­tung des Bundes","<p>Die <span lang='en'>Online</span>-Datenbank der Gesundheitsberichterstattung (GBE) des Bundes führt Gesundheitsdaten und Gesundheitsinformationen aus zahlreichen Quellen zusammen, darunter viele Erhebungen der Statistischen Ämter des Bundes und der Länder, aber auch Erhebungen zahlreicher weiterer Institutionen aus dem Gesundheitsbereich. Außerdem werden u.a. Zahlen und Kennziffern, Grafiken, Definitionen, Berichte und Themenhefte geboten.</p>","http://www.gbe-bund.de/gbe10/pkg_isgbe5.prc_isgbe?p_uid=gast&p_aid=93987632&p_sprache=D","Frei","Medizin und Gesundheitswissenschaften >> Leitlinien, Public Health, Versorgungsforschung","","","",""
"GEROLIT","Literaturdatenbank Soziale Gerontologie und Altenhilfe - Deutsches Zentrum für Altersfragen, Berlin","http://vzlbs2.gbv.de/DB=41/","Frei","Medizin und Gesundheitswissenschaften >> Pflege, Gerontologie","","","",""
"AgeInfo","resources for gerontologists","http://www.cpa.org.uk/ageinfo/ageinfo2.html","Frei","Medizin und Gesundheitswissenschaften >> Pflege, Gerontologie","","","",""
"Fahrplan Bayern ","","http://www.bayern-fahrplan.de/auskunft/fahrplanauskunft","Frei","Allgemeine Suche >> Verkehrsinfos","","","",""
"Fahrplan Rhein Neckar","","http://www.vrn.de/","Frei","Allgemeine Suche >> Verkehrsinfos","","","",""
"Deutsches Zentrum für Altersfragen (DZA)","Sozial- und verhaltenswissenschaftliches Forschungsinstitut.<br />","http://www.dza.de/","Frei","Politik, Wirtschaft, Pädagogik, Psychologie >> Pädagogik, Psychologie, Sozialwissenschaft","","","",""
"Europäischer Gerichtshof","Das Rechtsprechungsorgan der Europäischen Union wacht im Zusammenwirken mit den Gerichten der Mitgliedstaaten über die einheitliche Anwendung und Auslegung des Unionsrechts.<br />","http://curia.europa.eu/jcms/jcms/j_6/","Frei","Rechtswissenschaften >> Gerichte","","","",""
"Bundesgesetzblatt online","Aktuelle Ausgaben des BGBl. Die Vollversion ist in der Bibliothek verfügbar.","http://www.bgbl.de/Xaver/start.xav?startbk=Bundesanzeiger_BGBl","Frei","Rechtswissenschaften >> Gesetze und Rechtsvorschriften","","","",""
"Parlamentarische Vorgänge DIP","DIP (Dokumentations- und Informationssystem für Parlamentarische Vorgänge) ist das gemeinsame Informationssystem von Bundestag und Bundesrat. DIP dokumentiert das parlamentarische Geschehen in Bundestag und Bundesrat. Umfangreiche Rechercheangebote ermöglichen einen Überblick über die gesamten parlamentarischen Beratungen.<br /><br />","http://dipbt.bundestag.de/dip21.web/bt","Frei","Rechtswissenschaften >> Gesetze und Rechtsvorschriften","","","",""
"Psychologie Information","Linksammlung der Zentralstelle für Psychologische Information und Dokumentation (ZPID), Universität Trier","http://www.psychlinker.de","Frei","Politik, Wirtschaft, Pädagogik, Psychologie >> Pädagogik, Psychologie, Sozialwissenschaft","","","",""
"Max-Planck-Institut für Informatik","MPI - Katalog der Campus-Bibliothek für Informatik und Angewandte Mathematik (Saarbrücken]","http://www.mpi-inf.mpg.de/services/library/","Frei","Allgemeine Suche >> Wissenschaftliche Arbeit und Recherche >> Bibliothekskataloge","","","",""
"DBLP","Computer Science Bibliography - Univ. Trier","http://www.informatik.uni-trier.de/~ley/db/","Frei","Allgemeine Suche >> Wissenschaftliche Arbeit und Recherche >> Bibliothekskataloge","","","",""
"InfoMeD-KK - Informationsdatenbank der Medizinischen Dienste","<p>Auslaufende Version des InfoMeD-KK. Hier haben Krankenkassenmitarbeiter/-innen Zugriff auf die Informationsdatenbank der Medizinischen Dienste. Über das Unternehmensnetz ist ein direkter passwortgeschützter Zugriff auf die Informationsdatenbank möglich.</p>","http://www.mdk.de/326.htm","Lizenz","Medizin und Gesundheitswissenschaften >> Literatur, Datenbanken","","","",""
"Institut für Qualität und Wirtschaftlichkeit im Gesundheitswesen - IQWiG","Das IQWiG ist ein unabhängiges wissenschaftliches Institut, das den Nutzen medizinischer Leistungen und die damit einhergehende Lebensqualität für den Patienten untersucht.","https://www.iqwig.de/","Frei","Kranken- und Pflegeversicherung >> Verbände, Gremien, Behörden","Medizin und Gesundheitswissenschaften >> Leitlinien, Public Health, Versorgungsforschung","","",""
